nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
70,1.6474751,-0.5991635,0.20639814,0.11957593,0.13597089,-0.09938598,-0.30346507,0.19572599,0.053570263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1.6510404,-0.6032132,0.21237785,0.12383699,0.08909925,-0.026947994,-0.35314476,0.25932196,-0.27368718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1.6511725,-0.6065412,0.2146843,0.05352954,0.031574972,0.032706812,-0.09651626,0.16460137,-0.3907038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1.6513741,-0.6070872,0.21460968,-0.030626353,-0.0025134913,-0.021621672,0.15367782,-0.09636662,-0.45295304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1.6529547,-0.604815,0.2164334,-0.12330436,0.017726533,-0.08979859,0.038905777,0.4547487,-0.13242929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1.6520679,-0.6022654,0.21571445,-0.09454222,0.018791797,0.023119435,0.41060558,0.3250129,-0.06808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1.6512759,-0.599829,0.2148519,-0.09773801,0.045423407,0.003944674,0.49530047,0.1503858,-0.057909753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1.6516594,-0.5982176,0.21665375,-0.03914847,0.0997519,-3.1638352E-4,0.19961657,0.1491887,-0.060303956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1.6518397,-0.5979344,0.21973786,-0.033822145,0.111469805,0.018858377,0.052373163,0.1846528,-0.23837271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1.6521037,-0.59667045,0.2216751,-0.0743022,0.04116235,0.009270996,-0.016759412,0.1074398,-0.25004444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1.6516705,-0.5944812,0.22147605,-0.10839066,0.027313912,0.02951102,0.111180745,0.027533319,-0.26830024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1.6507331,-0.59111905,0.22108422,-0.14674017,0.047553938,0.012466789,0.23567922,0.074220255,-0.15218145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1.6511533,-0.58724403,0.22174309,-0.12010857,0.061402373,0.003944674,0.18121114,0.20126258,0.1479916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1.6522491,-0.5851895,0.22247621,-0.03275688,0.06033711,0.01992364,0.17836803,0.12090719,0.2546832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1.6531595,-0.5859967,0.22330669,0.048203215,0.042227615,0.030576285,0.10190321,0.067336924,0.041150343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1.6530328,-0.5885054,0.22418945,0.06524745,0.034770764,0.056142632,-0.034566287,0.11043255,-0.13721769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1.6513679,-0.5909437,0.22407754,0.037550572,0.023052854,0.08064371,0.018854339,0.18166006,-0.24480712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1.6485356,-0.5925673,0.22364262,-0.0029294773,0.064598165,0.083839506,0.120458275,0.2228104,-0.27712885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1.6463859,-0.592974,0.22410157,-0.01784318,0.07738134,0.0721216,0.14589667,0.13138182,-0.13781624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1.6446606,-0.5933584,0.22444104,-0.011451593,0.08483819,0.06786054,0.25962123,0.1062427,-0.13542204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1.6433669,-0.5935647,0.22471,-0.019973708,0.047553938,0.024184698,0.31827918,0.064493805,-0.17058687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1.6432099,-0.5935925,0.22560112,-0.010386328,0.0486192,0.025249964,0.1719336,0.16130935,-0.104895964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1.6419144,-0.5944957,0.22558233,0.0034621095,0.03690129,0.02205417,0.286556,0.22939445,-0.23971945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1.6413498,-0.59512705,0.22610024,-0.008255799,0.04329288,0.008205732,0.2817676,0.1491887,-0.22894554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1.6416446,-0.59476787,0.22716248,-0.041278996,0.046488672,0.0018141454,0.12883797,0.14469956,-0.18270752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1.6421506,-0.5935084,0.2283775,-0.059388492,0.059271846,0.008205732,0.07182605,0.107739076,-0.1467945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1.6429043,-0.5918507,0.22973038,-0.048735846,0.063532904,0.04335946,-0.053570263,0.10519524,0.14230536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1.6418076,-0.59221065,0.2294704,0.007723167,0.04329288,0.059338424,0.17627311,0.09322423,-0.038456865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1.6406355,-0.59334606,0.22922902,0.007723167,0.029444441,0.038033135,0.24884734,0.124049574,-0.19916765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1.6390512,-0.59430826,0.22841762,-0.007190535,0.023052854,0.025249964,0.39983168,0.20051439,-0.29209262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1.6384631,-0.5942487,0.22844328,-0.044474788,0.025183383,-0.014164821,0.3486556,0.18151042,-0.33833063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1.6395143,-0.5925038,0.2293108,-0.07536746,0.045423407,-0.026947994,0.25528175,0.11806407,-0.16594811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1.6414189,-0.59027433,0.23050652,-0.06151902,0.02411812,-0.034404844,0.10818799,0.089782566,0.06180033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1.6429746,-0.5892136,0.2311703,-0.02530003,0.030509707,-0.009903763,0.14021043,0.10070611,-0.049829323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1.6440316,-0.58890283,0.23203096,-0.02530003,0.025183383,-0.018425878,0.09980828,0.1695394,-0.1448492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1.6442028,-0.58845925,0.23282495,-0.03169162,0.037966557,-0.008838499,0.13452421,0.13242929,-0.142455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
