nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
119,-3.0111427,-0.5157309,-0.16949357,0.039898146,-0.12184282,-0.07628811,0.2605191,0.10938509,-0.005087679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-2.9912574,-0.5166512,-0.16901712,4.8336372E-4,0.0049236524,-0.059243884,-0.047135845,0.19318216,0.07392098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-2.9737456,-0.51744187,-0.1672554,0.03776762,0.041142642,-0.030481743,0.24106619,0.16609775,0.24375966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-2.9527562,-0.5211227,-0.16725768,0.08144346,-0.04620904,-0.097593404,0.051325697,0.118213706,-0.20171149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-2.932127,-0.52289,-0.16809155,0.029245503,-0.052600626,-0.07628811,0.121655375,0.067336924,-0.21278468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-2.91618,-0.5230239,-0.16803288,-0.034670364,0.039012115,-0.10824604,0.07616554,0.05057751,-0.12539631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-2.8982623,-0.52253306,-0.16362604,-0.037863225,0.033689253,-0.07415678,-0.2959832,-0.0070329676,-0.090381116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-2.8827982,-0.52173024,-0.16203643,-0.034667432,-0.045140315,-0.025154622,-0.20635025,-0.029628245,-0.06748656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-2.8687532,-0.52020794,-0.16308714,-0.05597272,-0.019573968,-0.033676736,-0.010025719,0.020051438,-0.0043394906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-2.855836,-0.5182709,-0.16095853,-0.014427409,0.021971345,-0.028350415,-0.13572131,0.030825347,0.2662053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-2.8436916,-0.52005875,-0.1619929,0.05268425,-0.049401373,0.031304393,-0.21712416,0.07407062,-0.09187749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-2.8324068,-0.51958066,-0.16426957,-0.018688466,-0.013182381,0.070719175,0.08664017,0.042796355,-0.15322891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
